info	erqa_mean	erqa_min	erqa_max	SI_mean	SI_min	SI_max	TI_mean	TI_min	TI_max	ssim_0_mean	ssim_0_min	ssim_0_max	ssim_1_mean	ssim_1_min	ssim_1_max	ssim_2_mean	ssim_2_min	ssim_2_max	lpips_mean	lpips_min	lpips_max	gabor_0_mean	gabor_0_min	gabor_0_max	gabor_1_mean	gabor_1_min	gabor_1_max	gabor_2_mean	gabor_2_min	gabor_2_max	gabor_3_mean	gabor_3_min	gabor_3_max	gabor_4_mean	gabor_4_min	gabor_4_max	gabor_5_mean	gabor_5_min	gabor_5_max	sobel_mean	sobel_min	sobel_max	lbp_mean	lbp_min	lbp_max	haff_mean	haff_min	haff_max	sobel_sd_mean	sobel_sd_min	sobel_sd_max	optical_mean	optical_min	optical_max	fft_mean	fft_min	fft_max	laplac_mean	laplac_min	laplac_max	colorfulness_diff_mean	colorfulness_diff_min	colorfulness_diff_max	colorfulness_mean	colorfulness_min	colorfulness_max	hist_mean	hist_min	hist_max	subjective
colors@uavs3e_RealSR@bitrate=401	0.6551804571468789	0.6296708735461519	0.6803038524145414	47634940.0	46555340.0	48683416.0	113.89335629978164	0	122.64245819352769	0.8720578018338597	0.8571417406497507	0.8797856119121957	0.9190720602780783	0.909604976224164	0.9274770297408569	0.8831996706606877	0.8705465877473263	0.892790390702372	0.10296	0.0898	0.1217	-3.154065806420379	-4.359365710080002	-1.837603544275592	-3.154065806420379	-4.359365710080002	-1.837603544275592	-0.8505334288873762	-2.266066294828435	-0.031660057749602406	-0.8505334288873762	-2.266066294828435	-0.031660057749602406	-1.8232405844095048	-4.108774825888844	-0.07672699936280401	-1.8232405844095048	-4.108774825888844	-0.07672699936280401	4009.9321	3759.3926	4319.9663	-553.6552100067008	-566.5650889350667	-539.4923539773293	15629.530313426709	14277.986062466933	17833.768306221766	4479.418	3806.2585	5208.7695	0.1921123	0.12981659	2.3281972	101.89585590530774	96.45562759796677	109.31553703247083	20269.71875991799	18889.01691459881	21915.063221446566	0.6938916028656854	0.01254195561928384	1.3347596279145506	54.25634688972672	48.17198492147161	57.65998992739408	0.02119996938416102	0.015864024788241404	0.02883058531160482	3.8384196295003843
colors@uavs3e_RealSR@bitrate=2294	0.6620807732440603	0.6430170483898743	0.6838219784855516	48083580.0	47218080.0	49325684.0	114.59625475591955	0	121.07347752421002	0.8686141426083052	0.8542810140583662	0.8764650245008679	0.9172322630767522	0.9059054106600417	0.926548726186951	0.8822357733108694	0.8677994373351045	0.8926503784674903	0.10547301	0.0951	0.1191	-3.4109671448207557	-4.6393589181023	-2.2159440402688038	-3.4109671448207557	-4.6393589181023	-2.2159440402688038	-0.8202296340032861	-1.8551569542992496	-0.0637414790837505	-0.8202296340032861	-1.8551569542992496	-0.0637414790837505	-1.4698939588899826	-4.379097112978663	-0.002756484829065751	-1.4698939588899826	-4.379097112978663	-0.002756484829065751	4075.7913	3809.0696	4463.4565	-553.4688486182637	-566.3417696055977	-543.0755011966568	16894.71761211795	15006.306874111298	19366.71990813106	4675.7183	3917.9436	5623.8003	0.15907736	0.12851831	0.30896303	101.9743335541937	97.16245443945844	108.4331698354584	20667.186378761326	19540.791079175888	22172.0678331995	1.0023648627672905	0.2804700775779452	1.7797040065788536	54.5662031851139	48.39607938298804	58.10962805672517	0.021139962369480694	0.015818910914973547	0.028839345799895177	3.8025214281548103
colors@uavs3e_SOF-VSR-BI@bitrate=957	0.6648913667958487	0.6417130919220055	0.6837201226922854	50918910.0	49863464.0	52067856.0	112.71921957994081	0	122.65511666359068	0.8045316235742578	0.750397954521249	0.8203290544978321	0.9180884373288619	0.910126646474763	0.9287894137352182	0.8864041387365788	0.8752804501878317	0.8976198432529156	0.110699005	0.1009	0.1224	-3.838951887735422	-4.709073547146536	-2.801374152603364	-3.838951887735422	-4.709073547146536	-2.801374152603364	-3.622736227576689	-5.131030037156658	-2.2727815153219155	-3.622736227576689	-5.131030037156658	-2.2727815153219155	-5.945470363908974	-7.845809434770398	-3.2959804952938017	-5.945470363908974	-7.845809434770398	-3.2959804952938017	8086.095	7609.434	9775.378	-600.855076554944	-631.2899492309377	-589.2003054989025	17372.356633823947	16101.637432261354	19230.330860388232	6602.263	5869.3633	8201.103	0.58283037	0.4822456	4.997949	131.1339599318475	125.86343532090928	138.3027994395184	32239.943721464406	29688.86747587385	38625.5170062486	2.848249812475893	2.436410335568951	3.2987308096213823	50.715588509870734	45.179438329642	53.66298461852302	0.020501849866914425	0.014609420561008488	0.027491499144612692	1.5144942849854146
colors@uavs3e_SOF-VSR-BI@bitrate=401	0.6532801012355851	0.6257075342089355	0.6742832033395584	50646696.0	49460044.0	51725804.0	111.75379362428876	0	122.72919352362858	0.8036715119759209	0.7500742605507216	0.8210605237533735	0.9175366527730171	0.9093863012848379	0.9276712115400926	0.8843101648696009	0.8706572337408527	0.8951907721123131	0.117199995	0.1056	0.1284	-3.754253370707381	-4.874136925309951	-2.750882746446669	-3.754253370707381	-4.874136925309951	-2.750882746446669	-3.562782528351732	-4.596764180816875	-2.169459613755554	-3.562782528351732	-4.596764180816875	-2.169459613755554	-6.022439423214614	-8.50063120768997	-3.1083459021039754	-6.022439423214614	-8.50063120768997	-3.1083459021039754	8083.0063	7486.95	9667.379	-604.5625443787565	-636.6851655253167	-592.0785420871119	17149.212820350836	15517.595754497537	19294.479858239247	6636.384	5774.7583	8556.815	0.54432195	0.46866167	0.9159458	131.2248093332976	126.48778229396122	138.2878736358346	31943.101872484385	29771.17055139082	37430.7430329669	3.0091478917544676	2.451440397608785	3.520791834862237	50.554690430592146	45.065179944493735	53.58329304990352	0.02278623686773151	0.01672153293728531	0.028654992097095697	1.2818105981275363
colors@uavs3e_SOF-VSR-BI@bitrate=2294	0.6724311719303566	0.6489896040182223	0.6919016900357201	51273980.0	50304404.0	52474936.0	113.47496371752521	0	124.50171795707224	0.8036630567618376	0.7476058094968809	0.821323860093434	0.918986383014566	0.911095175008947	0.9301289919211555	0.8870829512187636	0.8712274755779518	0.8964868834707655	0.106296994	0.0945	0.1185	-3.923538521906463	-4.789745812893064	-2.7711039484161675	-3.923538521906463	-4.789745812893064	-2.7711039484161675	-3.7744020361546973	-4.8616524333655935	-2.6023472902636096	-3.7744020361546973	-4.8616524333655935	-2.6023472902636096	-6.7429254421275235	-8.801381128504051	-5.0960720483318545	-6.7429254421275235	-8.801381128504051	-5.0960720483318545	8069.2207	7596.0635	9826.752	-598.9917506035752	-631.1632118556975	-589.5701824210583	17794.54838594089	16174.157350539163	20023.77616734666	6628.5396	5845.384	8161.911	0.53098494	0.48525575	0.88061845	131.37393970550005	126.32302404532831	138.56461943216732	32567.49662237162	30160.85622126799	38963.921876525725	2.658839456642197	2.196339323952884	3.0667363315615006	50.90499886570442	45.51863606312438	54.12295741883739	0.01972502641966805	0.014433527960588347	0.026450529421443596	1.787195222801588
colors@uavs3e_SwinIR@bitrate=957	0.6615281507120204	0.6389926368583929	0.685505555273705	56698108.0	55055710.0	58790740.0	112.79946176888181	0	120.47946935918917	0.8661226957873603	0.852775860860963	0.8783205512252471	0.9171596644935469	0.9089182773867706	0.9274397242936975	0.8867059938097033	0.8748176656635201	0.8955581182006507	0.108931996	0.1001	0.1197	-10.114362349885404	-11.02379919373972	-8.961153111252985	-10.114362349885404	-11.02379919373972	-8.961153111252985	-3.835884734538908	-5.563230026050127	-2.21586928799885	-3.835884734538908	-5.563230026050127	-2.21586928799885	-8.118718653211307	-10.132016619831354	-6.011029449911849	-8.118718653211307	-10.132016619831354	-6.011029449911849	4732.0103	4387.1016	5139.131	-551.7209876031629	-565.6182458160274	-538.7114255331884	18628.287841752182	16280.33190693605	21533.6586069344	4481.7266	4153.679	4876.9937	0.14864618	0.111489266	0.4312639	102.70358535401834	97.63542610663175	108.00581697950601	22267.39997264869	20879.68131940715	23642.667615986145	1.6710312682141548	1.030997524187626	2.5293507016360692	55.234869590560756	49.61037863657069	58.678557273269156	0.02147187185019963	0.01552034031491354	0.02780469263019816	3.8754764160112796
colors@uavs3e_SwinIR@bitrate=401	0.657339574174153	0.6375810963633117	0.6861463015937883	56684450.0	55238280.0	58695468.0	112.42296242880126	0	121.18564691040706	0.8649456115541971	0.852347077027248	0.8766479272266002	0.9172932097157304	0.9084085732876969	0.9260534297222947	0.8862468384240652	0.8753142936622477	0.8961421685665047	0.110425994	0.1011	0.1206	-10.136987932098753	-11.235785009175322	-8.919653729451152	-10.136987932098753	-11.235785009175322	-8.919653729451152	-3.951139034903475	-5.596937077389262	-2.1781993043614083	-3.951139034903475	-5.596937077389262	-2.1781993043614083	-8.01986030214008	-9.923994299518466	-5.751127564877034	-8.01986030214008	-9.923994299518466	-5.751127564877034	4770.5054	4353.3667	5177.3438	-553.2077789033735	-572.6115611826223	-540.5080942964685	18311.714488114532	15804.059288676439	21117.443950440593	4508.905	4024.9011	4893.8555	0.14797863	0.11795978	0.18189105	103.1720635754217	98.11279827418406	108.30357795683751	22299.21463163509	20908.303900603703	23586.242685090816	1.5023767427306687	0.7338485216013311	2.4794156629364394	55.06621506507729	49.38376853261492	58.62862223456953	0.02253393170548358	0.016421719519529598	0.02797593237405685	4.128469720808299
colors@uavs3e_SwinIR@bitrate=2294	0.6630891486358785	0.6424443554385765	0.6895986895986896	56828824.0	55434744.0	58704196.0	113.05797109469256	0	120.42653536252365	0.8663459052812885	0.8533664254025424	0.877725640602377	0.9171787394956429	0.9067593179083915	0.9265341905115465	0.8867410801182483	0.8748080296561647	0.8954066999062751	0.108697	0.0992	0.1183	-10.09093202117883	-11.330821910822548	-9.045022978304894	-10.09093202117883	-11.330821910822548	-9.045022978304894	-3.9097962010728837	-5.342901296144924	-2.308047077625957	-3.9097962010728837	-5.342901296144924	-2.308047077625957	-8.224987838922791	-10.674673090840212	-6.161357840205976	-8.224987838922791	-10.674673090840212	-6.161357840205976	4713.2183	4300.3096	5078.641	-549.2590563561218	-564.3801910060274	-533.9213425215366	19022.977620856116	16964.861921041385	21526.102108835217	4491.419	4079.4912	4938.081	0.13720204	0.11620386	0.2181587	102.73031235595013	97.30376614254898	107.83617029818443	22346.880849304223	20647.422599443253	23915.56974023408	1.8575293419396166	1.1287897490172583	2.7253440099445214	55.42136766428623	49.75854908909953	58.87455058157761	0.02142151391451446	0.015429024728640975	0.02734958544467628	3.8967147612188775
colors@uavs3e_VRT@bitrate=957	0.6855347604454295	0.6618004866180048	0.708438494458466	46344464.0	45493748.0	47667980.0	114.45215641011126	0	123.48830320242256	0.9340346346220908	0.9290130156733584	0.9400721086212921	0.9118277254858945	0.8974987580208125	0.9251498479108464	0.8772783385042453	0.8639257858432351	0.8897142872780567	0.079330996	0.069	0.0883	-1.8949729240076334	-2.6802770730014847	-1.016118271022949	-1.8949729240076334	-2.6802770730014847	-1.016118271022949	-0.5444044484105851	-1.6296388856567323	-0.004211291181708243	-0.5444044484105851	-1.6296388856567323	-0.004211291181708243	-0.7382978020495315	-2.316696869737599	-0.014293556818185713	-0.7382978020495315	-2.316696869737599	-0.014293556818185713	2335.1763	1892.1273	2685.964	-513.3942400980566	-528.0369305266441	-492.34845384138254	12426.046589828346	10743.697920176273	15081.908334159838	2486.6047	2208.5588	2755.7615	0.031947754	0.020052424	0.1412988	83.47525261714391	78.7159605359007	87.86756994444985	13658.254298046904	12752.176912198169	14763.941750088286	2.334414811283632	1.7433158408934375	2.9010654271999314	51.22942351106299	45.62364112168774	54.31848966941493	0.020834327327546694	0.014778211250994657	0.028221895825795842	1.5626262182056665
colors@uavs3e_VRT@bitrate=401	0.6658817292616187	0.6435098335854766	0.6902745995423339	45984424.0	44791690.0	47081084.0	113.46520488918699	0	122.63566054527338	0.9256794419379382	0.9158331458404629	0.9321681645515049	0.9121960805753802	0.9016460821012156	0.9247015383310552	0.876100907915582	0.8641501140223848	0.8889473168588188	0.08926699	0.0804	0.099	-1.8633951727515723	-2.9585822540564903	-0.9015450942377237	-1.8633951727515723	-2.9585822540564903	-0.9015450942377237	-0.485523275699463	-1.5138092424981975	-0.005939786731591367	-0.485523275699463	-1.5138092424981975	-0.005939786731591367	-0.8731024004691481	-3.5448441653941307	-0.04086313251153735	-0.8731024004691481	-3.5448441653941307	-0.04086313251153735	2581.3792	2026.7606	3071.0454	-521.1212635661001	-537.957247371945	-495.7317823178175	12480.556697328842	11109.733030095727	15661.49568208605	2762.5789	2334.035	3189.7483	0.040162433	0.026594296	0.11988981	87.5081998564061	81.17338904905323	93.43532675035632	14540.516411498136	13690.706775035393	16012.799755195841	2.5532200904460787	1.9032924846354717	3.1001459954472494	51.01061823190054	45.52276700552795	54.05230678406422	0.022671838414485904	0.01697568522998961	0.02866398961242389	1.095419879352897
colors@uavs3e_VRT@bitrate=2294	0.6989687218542413	0.6773707977922729	0.7219056921156871	46599884.0	45690828.0	47904892.0	115.16322304613003	0	123.75452769161113	0.9393964367207488	0.9363056138501653	0.9441169882640866	0.9129405440896354	0.8981374166166318	0.9262916066324982	0.8775217601367573	0.8644380038969551	0.8906026771328891	0.073081	0.063	0.0818	-1.993437040293845	-3.0318863135390517	-1.1668386866215845	-1.993437040293845	-3.0318863135390517	-1.1668386866215845	-0.6160912241870891	-1.914115432549105	-0.006130705248401731	-0.6160912241870891	-1.914115432549105	-0.006130705248401731	-0.7633678782487212	-2.668339476007975	-0.019202868245864486	-0.7633678782487212	-2.668339476007975	-0.019202868245864486	2194.629	1876.1809	2554.3533	-506.75902913175406	-521.5611181827112	-488.95194037860205	12381.374665318637	10542.061088800425	15152.848841059558	2315.6694	2024.8842	2619.2126	0.025042815	0.016443662	0.09561172	80.91420915458383	76.81664265529413	86.24560489895018	13116.844990326908	12162.896036717571	14277.294421563212	2.20114190822744	1.5832482468823557	2.6621401377533402	51.36269641411917	45.69925002603343	54.575971878122886	0.019791265526463053	0.014920371741945765	0.02632167880082487	1.7892133765013152
colors@uavs3e_ahq-11@bitrate=957	0.7127219943965997	0.687277975133215	0.7284708701512657	46381680.0	45814520.0	47444570.0	114.01123406768305	0	121.22455598450168	0.9181928676527346	0.9101249284088587	0.9239600767519753	0.9211783541746512	0.9134446236489525	0.9297856715144073	0.8937785651897175	0.8809209470715946	0.9033699387631663	0.07287001	0.0608	0.083	-1.5633033724995715	-2.634432131676056	-0.8257071634164622	-1.5633033724995715	-2.634432131676056	-0.8257071634164622	-0.6806904154259922	-2.0956931213008136	-0.01944950968895291	-0.6806904154259922	-2.0956931213008136	-0.01944950968895291	-0.953684846255304	-2.7281260714762214	-0.0067643682759165385	-0.953684846255304	-2.7281260714762214	-0.0067643682759165385	2904.9495	2498.5974	3336.8704	-524.5998920917585	-543.5577246254531	-510.24209939988293	17058.821681593992	15323.558594530188	19191.33544076597	3157.0303	2750.7207	4021.437	0.20342737	0.03453942	4.8263273	90.48770630854473	86.03372766920188	96.53179694347845	15250.739273760526	14320.6578061205	17287.064528137795	0.6517384354476229	0.1906487947467923	1.3735849663498954	54.21557675779425	48.42376187104901	57.405712108229	0.021934452369203487	0.01623491106023031	0.028202489222215115	2.5719433996473433
colors@uavs3e_ahq-11@bitrate=401	0.7041440632380572	0.6744278044645381	0.723175965665236	46218036.0	45574636.0	47255452.0	113.41375350388182	0	121.0713473307512	0.9135943517666063	0.9049201375053892	0.918544641282793	0.9191513323426578	0.9110233777021408	0.9281639324501045	0.8930066903175374	0.8816139776583866	0.9041643745606989	0.075730994	0.0645	0.0887	-1.5050607203864959	-2.6436824007226774	-0.43195496646111053	-1.5050607203864959	-2.6436824007226774	-0.43195496646111053	-0.4723769051520121	-1.6605324190909327	-0.023586226730896675	-0.4723769051520121	-1.6605324190909327	-0.023586226730896675	-1.0549410442115161	-3.3021818794804823	-0.005853854342226749	-1.0549410442115161	-3.3021818794804823	-0.005853854342226749	2958.5935	2640.9988	3307.369	-529.1409040893654	-549.5734709754465	-513.6088005476541	16488.727057525568	15221.336078018907	18370.76971713488	3192.9954	2841.5374	3605.2603	0.2250364	0.035523143	4.626062	92.33975007449068	87.81081335325507	99.09423197538028	15736.295016736945	14814.036856981287	17468.72439533007	0.6961891748821313	0.2699576488007125	1.5721109650324365	54.26002749722874	48.6792561045725	57.63346138938599	0.02298857700236691	0.017753796898477742	0.028102718340375647	2.3756751450728473
colors@uavs3e_ahq-11@bitrate=2294	0.7163204023715138	0.6844533377800011	0.7367885144079015	46519156.0	45982148.0	47564180.0	114.31598607036476	0	121.80281004957153	0.9211219634100207	0.9122539289588368	0.9277955016709487	0.9227414647505152	0.9153186954715135	0.931164355326014	0.8950322354651827	0.8836799610260582	0.9049411754999095	0.072081	0.0593	0.0849	-1.7067168186493615	-2.68597047678995	-0.7575808989640905	-1.7067168186493615	-2.68597047678995	-0.7575808989640905	-0.8463026138060142	-2.155663635319506	-0.025234660435633022	-0.8463026138060142	-2.155663635319506	-0.025234660435633022	-0.6651149169823138	-2.143426292522108	-0.01801799376457611	-0.6651149169823138	-2.143426292522108	-0.01801799376457611	2882.6687	2436.3948	3267.453	-521.9447795082458	-538.385549583196	-505.852745371615	17372.141950620062	15517.477565635467	19150.596204818274	3117.0127	2668.1658	3569.7542	0.25005236	0.027786486	5.7432547	89.65409281605343	85.91621579822521	94.61575727338717	14983.306387137685	14049.506183492715	16878.24753936261	0.5893360015865841	0.17994520962755445	1.2296845720520508	54.15317432393319	48.466716617923	57.36767006267581	0.021780899584102866	0.01680896816134787	0.02692328466964273	2.9016364053241515
colors@uavs3e_comisr@bitrate=957	0.6645270879241744	0.6400769477396601	0.6841991341991343	50049540.0	48631856.0	50882372.0	113.75912624015182	0	121.84483119848575	0.8132504439123696	0.795302016519029	0.8339404773107922	0.9187401725768787	0.909776173965843	0.9284725598614594	0.8839621592869901	0.873192236473026	0.893681640002817	0.11126301	0.1014	0.1195	-3.725812097857122	-4.871897111227285	-2.7493904936445532	-3.725812097857122	-4.871897111227285	-2.7493904936445532	-2.5113050950169136	-4.437578137047748	-0.9651111123273499	-2.5113050950169136	-4.437578137047748	-0.9651111123273499	-3.5702219154825725	-6.388086627951777	-0.6276966141098345	-3.5702219154825725	-6.388086627951777	-0.6276966141098345	7711.1	7033.344	8119.36	-597.1851574463918	-605.7747105979252	-587.3567910563391	17040.903202315516	15713.377039961842	19880.40278767007	6242.4404	5436.545	6790.066	0.54000956	0.46010622	0.6971369	130.38735569618683	125.31849658091635	136.3992694836575	31485.931836200845	28031.32740346058	33869.071082626404	2.1499782262192455	1.5931868189764913	2.5610891364276256	51.41386009612737	45.58356193897858	54.5325589151966	0.021524542274260927	0.016449912557650388	0.02828929052922005	2.743531207026252
colors@uavs3e_comisr@bitrate=401	0.6552162532908049	0.6321110975758314	0.67328470355948	49888716.0	48373300.0	50750940.0	112.94398845195805	0	122.78922115469165	0.8130596792796907	0.7954177076480707	0.8339824153098053	0.9178533464795006	0.9093870868903251	0.9275896329239119	0.8822323687621568	0.8717546317726649	0.8915267520078232	0.11434099	0.1062	0.1271	-3.857544927695202	-4.889660070625084	-2.592233834454464	-3.857544927695202	-4.889660070625084	-2.592233834454464	-2.5689976046965506	-3.884424649905998	-1.1925456027563393	-2.5689976046965506	-3.884424649905998	-1.1925456027563393	-3.3943083577420263	-5.9666599657980814	-1.2019032869272086	-3.3943083577420263	-5.9666599657980814	-1.2019032869272086	7660.6523	6956.008	8068.8594	-598.0963684614676	-610.3974115279324	-587.3261444887329	16587.490211646	15058.33709278684	19323.094188043488	6205.7188	5405.451	6764.3057	0.6189538	0.46408728	6.5170746	130.3623812642037	125.1497681114806	135.70847100363676	31208.592557457698	27848.627686117678	33550.62288542494	2.1508817571381385	1.4806232284207823	2.6720124601776405	51.412956565208475	45.6078908936969	54.9031191533457	0.022813822964691876	0.01728953252688763	0.02874858581183516	2.5824561489388
colors@uavs3e_comisr@bitrate=2294	0.673871508367032	0.6544357878864037	0.6902871756619958	50289296.0	48968640.0	51158224.0	114.29817393991283	0	122.34112060921943	0.8131467145817338	0.7937107694950561	0.8325781461381423	0.9182285808695062	0.9097297604607184	0.9285592794498455	0.8834139145656621	0.8740238814122105	0.8931082696484507	0.1085	0.0994	0.1175	-3.817442317803204	-5.1564332543752744	-2.579256087623901	-3.817442317803204	-5.1564332543752744	-2.579256087623901	-2.6996767013873084	-4.445974085273902	-1.1336920036249414	-2.6996767013873084	-4.445974085273902	-1.1336920036249414	-4.058670933375182	-6.658300238170451	-1.5030927824855265	-4.058670933375182	-6.658300238170451	-1.5030927824855265	7710.3477	6995.577	8066.3315	-596.2775527742048	-607.800954260521	-584.2508023101038	17348.127962603023	15888.232280527624	19696.38276435549	6255.737	5488.1963	6797.641	0.5337702	0.4601994	0.9751035	130.39001777510973	126.21923379306408	135.88641170161148	31640.40355056044	28285.79084982423	33568.74236548042	1.9652067689188828	1.32888247935378	2.3919548206442087	51.59863155342773	45.66688611373529	55.01338255197011	0.021418489824722897	0.016436794391318395	0.02794749921729833	3.138644078839313
colors@uavs3e_only_compressed@bitrate=635	0.7885842014632165	0.7686451612903226	0.8103977375293339	46030100.0	45195164.0	46955356.0	112.86920527083917	0	122.99871480996288	0.9603104413419805	0.9558834529489699	0.9670955992361288	0.9344300100773769	0.9276020506965945	0.9457464823008054	0.9071343712443042	0.8972628974084027	0.9176683830960018	0.04025	0.0323	0.0478	-1.0723530845597562	-1.7972263849053283	-0.34462691357722314	-1.0723530845597562	-1.7972263849053283	-0.34462691357722314	-0.4560379516724468	-1.7316785963225685	-0.03497906100028678	-0.4560379516724468	-1.7316785963225685	-0.03497906100028678	-1.359521352006965	-3.0602039233438036	-0.015483577697026187	-1.359521352006965	-3.0602039233438036	-0.015483577697026187	1874.1353	1491.4935	2221.9053	-498.8607386634984	-516.0813889300795	-477.33216945854383	10197.596090916624	9008.755629941352	11596.388748226751	1623.6659	1311.4038	1828.6332	0.015489552	0.00717946	0.06139321	69.79389755453147	63.317616039464156	74.6801132140037	8890.540061573513	7665.750582950113	9567.88942243795	1.985719223517056	1.4669426293132943	2.498503479149136	51.57811909882955	46.18302581541084	54.80320892532554	0.02085685787165992	0.014718179185276535	0.028058093082279377	2.751095158236599
colors@uavs3e_only_compressed@bitrate=2027	0.796877256391719	0.7772370756283278	0.8240000000000001	46143092.0	45252604.0	47155060.0	113.78693514752707	0	124.24482354364102	0.9633474859319091	0.9597545434933896	0.9698708615258256	0.9369352894319638	0.9292226139900953	0.9507839026232692	0.9098822737516717	0.8988027379397612	0.9249260758500171	0.035405997	0.0266	0.0425	-1.1646033857243612	-2.0473213114101823	-0.41693892118393205	-1.1646033857243612	-2.0473213114101823	-0.41693892118393205	-0.34771698685279906	-1.520675837878255	-0.022863435840572214	-0.34771698685279906	-1.520675837878255	-0.022863435840572214	-0.9505576118666527	-3.410960630386502	-0.0017440663098590012	-0.9505576118666527	-3.410960630386502	-0.0017440663098590012	1780.3625	1531.8204	2179.9358	-493.08252294581905	-510.6025851873451	-476.0273101409204	10294.414524763079	9324.352685307436	12869.46214882347	1540.595	1288.0833	1781.6709	0.018374084	0.0066746734	0.272954	67.91273629533502	62.632236587451814	72.55713596728324	8568.825456510673	7298.80812187853	9254.277497460296	1.8189281762971148	1.3058955088169242	2.2633771838232235	51.744910146049506	46.061294292013265	54.828884161446744	0.020712397392721033	0.015427692275088811	0.027591673550603976	2.97038423255292
colors@uavs3e_only_compressed@bitrate=1236	0.796570899482075	0.7747541181439692	0.8255948255948256	46220704.0	45271044.0	47178804.0	113.45826732923074	0	124.39071880463105	0.9629265354895487	0.9584413174791496	0.9693219474432384	0.9380921299958709	0.9322147516267647	0.9497138619205102	0.9111216302984211	0.9026798066738713	0.9216468080355456	0.034479007	0.0265	0.041	-1.2067159675228405	-2.11201757267055	-0.3262499827370704	-1.2067159675228405	-2.11201757267055	-0.3262499827370704	-0.31476652212533945	-1.6248651275886516	-0.03525655020737236	-0.31476652212533945	-1.6248651275886516	-0.03525655020737236	-1.4045626745001556	-3.1949785990745005	-0.13758333608315468	-1.4045626745001556	-3.1949785990745005	-0.13758333608315468	1797.3207	1359.9338	2174.819	-497.05232832055793	-514.068088875394	-466.1909480030688	10306.62750763381	9490.21032432896	11671.850367443887	1554.4094	1198.4646	1774.9894	0.012665196	0.0059347465	0.046685405	68.16423690502155	61.9510327467092	72.54059080108263	8541.589615677356	7428.272746742678	9060.630883111839	1.7065375178598114	1.1894176189319978	2.1294130521659085	51.8573008044868	46.37798276984355	55.058652991677505	0.020665053640793143	0.01403928578435168	0.02826103698092361	2.765745890425114
colors@vvenc_BasicVSR@bitrate=664	0.6790330940806455	0.6543836560757034	0.7082789536401294	46408412.0	45401620.0	47408564.0	112.124905880796	0	121.22802701741995	0.9322422396549692	0.9260576695781711	0.9387578018458388	0.9153276044204026	0.9058387632368502	0.9260881074451808	0.8817387173345572	0.8721317879859672	0.8912526726929932	0.086763	0.0764	0.0999	-1.2290730309095523	-2.0343080498617665	-0.29443975151405666	-1.2290730309095523	-2.0343080498617665	-0.29443975151405666	-0.587832411399584	-1.851222933977261	-0.04713582194490645	-0.587832411399584	-1.851222933977261	-0.04713582194490645	-0.9619030423791749	-2.6963931488343165	-0.0041707136587751485	-0.9619030423791749	-2.6963931488343165	-0.0041707136587751485	2339.6646	2003.4492	2789.9272	-508.77234784236816	-527.8115193892608	-494.2853426918504	13561.479713793186	11188.419727557597	15479.8010646132	2514.189	2113.5261	2913.2969	0.03054421	0.021781553	0.08378743	84.48014316535831	79.94536388329385	90.49018632733765	13982.365346358018	13038.077925829404	15479.166902646924	2.1458369515142057	1.7154739726066737	2.704900403430088	51.41800137083239	46.14121988110118	54.55612263544628	0.02341092031079244	0.01720848899244081	0.02999557000685966	0.7146374262841557
colors@vvenc_BasicVSR@bitrate=3434	0.7071946501363676	0.6794583763434331	0.7302605210420842	46618440.0	45806100.0	47671508.0	113.37264196023384	0	120.86455431369143	0.9425008022689412	0.9350207614164402	0.9491945381216336	0.916715073775705	0.9082952937480708	0.9273284609487054	0.8843247527197765	0.8745044669245744	0.8946136492467218	0.076014005	0.0652	0.0901	-1.2078569114765039	-2.1393065451092537	-0.45047362051119316	-1.2078569114765039	-2.1393065451092537	-0.45047362051119316	-0.5139090878137014	-1.6458884645649101	-0.00438588249106613	-0.5139090878137014	-1.6458884645649101	-0.00438588249106613	-0.8632625028454561	-2.4439966124240833	-0.024709946883744074	-0.8632625028454561	-2.4439966124240833	-0.024709946883744074	2088.4658	1755.8478	2534.9573	-500.38543671282423	-518.6000385653668	-483.34045971757837	12880.41733093148	10923.732329199576	15340.549631613594	2161.2712	1761.645	2580.0525	0.024289725	0.013192216	0.23454319	79.25241180824902	75.21178037275592	84.7669331701168	12745.504078275591	11744.896934413686	15001.316742206332	2.012861132514818	1.5804012089926047	2.432110406746858	51.5509771898318	46.07474199402361	54.797380647824056	0.021898380200412588	0.015399321140731993	0.028345903368608278	1.704406413866627
