info	erqa_mean	erqa_min	erqa_max	SI_mean	SI_min	SI_max	TI_mean	TI_min	TI_max	ssim_0_mean	ssim_0_min	ssim_0_max	ssim_1_mean	ssim_1_min	ssim_1_max	ssim_2_mean	ssim_2_min	ssim_2_max	lpips_mean	lpips_min	lpips_max	gabor_0_mean	gabor_0_min	gabor_0_max	gabor_1_mean	gabor_1_min	gabor_1_max	gabor_2_mean	gabor_2_min	gabor_2_max	gabor_3_mean	gabor_3_min	gabor_3_max	gabor_4_mean	gabor_4_min	gabor_4_max	gabor_5_mean	gabor_5_min	gabor_5_max	sobel_mean	sobel_min	sobel_max	lbp_mean	lbp_min	lbp_max	haff_mean	haff_min	haff_max	sobel_sd_mean	sobel_sd_min	sobel_sd_max	optical_mean	optical_min	optical_max	fft_mean	fft_min	fft_max	laplac_mean	laplac_min	laplac_max	colorfulness_diff_mean	colorfulness_diff_min	colorfulness_diff_max	colorfulness_mean	colorfulness_min	colorfulness_max	hist_mean	hist_min	hist_max	subjective
grid@Real-ESRGAN_x264_500	0.504002156074712	0.20827722416733996	0.6611903834578481	35592132.0	23971028.0	54241650.0	113.47083988011889	74.21533704896689	122.66759375592981	0.7420296352818413	0.681511927064598	0.7768022738715211	0.8418583012611711	0.8057188796817905	0.8679718172691127	0.9496192854866109	0.9321354645877692	0.9615284491343961	0.26263446	0.2044	0.3449	-1.6319698394974234	-8.08622643874995	-0.17759471328139423	-1.6319698394974234	-8.08622643874995	-0.17759471328139423	-5.78970098799314	-17.80521288736791	-0.03415955952087639	-5.78970098799314	-17.80521288736791	-0.03415955952087639	-7.079191340261795	-22.25227623729209	-0.04735279418202487	-7.079191340261795	-22.25227623729209	-0.04735279418202487	10378.187	8180.2817	13459.6875	-649.9016375438644	-680.7965922358895	-624.9263956659216	26498.380970424423	6777.229817558204	46096.5039997612	10961.316	8243.219	15236.682	1.4068514	0.6455992	4.693648	141.36929042447989	130.16658529209454	160.0650501196806	25238.429752885913	18317.425255750328	34519.54907005594	4.356919737699139	2.7964136375444326	5.994119455695454	44.23241841670304	40.287683054710016	48.27341173516314	0.024608054309041064	0.012899453688215618	0.038764502883062484	4.810581386589348
grid@Real-ESRGAN_x265_2000	0.5605533863522699	0.39205470530771735	0.6757335756946247	36659988.0	25016596.0	57011136.0	113.01139500539051	75.15495406396712	122.9246367055621	0.7903692594464835	0.7460300002011652	0.8431053841515614	0.8412491515752322	0.8149454543791378	0.8603252355529641	0.9542982808659484	0.9325739100397725	0.9635692289267245	0.19207668	0.1355	0.269	-1.2193033447010504	-3.6119514376542368	-0.1879776615861557	-1.2193033447010504	-3.6119514376542368	-0.1879776615861557	-2.559283046698395	-8.18040051837826	-0.04252322840857446	-2.559283046698395	-8.18040051837826	-0.04252322840857446	-4.024948603219405	-11.872107950932	-0.018502745598319475	-4.024948603219405	-11.872107950932	-0.018502745598319475	9927.353	7819.3516	13892.698	-605.4950592581783	-641.1068553681204	-564.0620533239229	28624.825565824227	12645.735644872544	44295.94271488078	10838.47	8631.124	13504.754	0.5435929	0.39145607	1.2284795	128.74054205975364	120.14694902876721	137.8825391885705	23541.959118893395	17590.116315704112	35151.087493845764	2.4030667315019425	0.9977538963307495	3.9115670097533197	46.186271422900234	41.30950909493853	50.63839479622796	0.024838134594994597	0.011211095232126154	0.03789902675952308	6.358801563487473
grid@Real-ESRGAN_x265_500	0.4984729267007963	0.14923534845530123	0.6654991243432574	36292280.0	22777396.0	56191656.0	113.48763055757689	74.52240505223897	123.33102971351212	0.7554520141633593	0.697814776659795	0.8042854626063145	0.8419617997841704	0.8095462056851689	0.8679236598941024	0.9499185670799892	0.9249316526526974	0.9615228966004387	0.23746224	0.1688	0.3111	-1.6651403029771539	-10.306706815084361	-0.16376737269023997	-1.6651403029771539	-10.306706815084361	-0.16376737269023997	-5.172739174675276	-17.7781789902396	-0.024589464884984855	-5.172739174675276	-17.7781789902396	-0.024589464884984855	-6.430045224511434	-16.58406306701018	-0.10036596778561897	-6.430045224511434	-16.58406306701018	-0.10036596778561897	10633.923	8093.8403	14251.883	-648.54118098457	-678.8070418020131	-607.1688397801719	26093.37046749058	7409.632514504347	46021.68097755665	11303.8955	8501.469	14375.621	1.3490041	0.6384742	6.4046917	139.26971999764677	126.18188491241344	155.0018283988314	24781.675062538685	18819.07925484135	35849.062749254685	3.3080692355554846	1.8308223045474392	4.67319708079345	45.28126891884669	40.968492827622576	49.79909295237047	0.025126015006488065	0.012048752846461171	0.03852657554425822	5.123575279550881
grid@RealSR_av1_40	0.524163867367407	0.336685471343308	0.6576103977450674	26048952.0	20351444.0	32822126.0	115.17708791133063	74.00353498209557	123.64334516477119	0.7675487840394838	0.6939362295051148	0.8417365451800277	0.8219364607685397	0.7830425114784977	0.8508366097767465	0.948106785726016	0.9288471059673262	0.9591609996363523	0.24197668	0.1666	0.3157	-1.604871436189378	-5.005208501520092	-0.12743501762816312	-1.604871436189378	-5.005208501520092	-0.12743501762816312	-9.7409091660728	-16.669556663543403	-2.439888980419624	-9.7409091660728	-16.669556663543403	-2.439888980419624	-12.652402159148387	-31.228191499535498	-0.8139931011281655	-12.652402159148387	-31.228191499535498	-0.8139931011281655	9410.688	8022.9497	11541.137	-656.6060868833442	-697.0616902398237	-610.3113959283409	16842.111403949508	6200.850264278279	31732.984401092817	10361.372	7468.596	13220.039	1.966326	0.6285378	5.3092265	142.94845526413377	120.8559537735833	161.49458449388908	21080.91848234764	13801.669898965125	28785.26977466079	5.60807867520286	3.660876655677953	7.925223422260885	42.98125947919932	39.25679003415422	45.683828697021525	0.02572061068280755	0.012737637983726463	0.039092323380919385	3.4852301138182726
grid@RealSR_av1_60	0.26362237551649115	0.011414077362079899	0.5637435192980901	19897368.0	15349154.0	26796540.0	117.10978394220598	78.12895604945835	125.01720357131161	0.6952411266128259	0.6307379314412297	0.7709503608459735	0.8086833248905195	0.7627217484680604	0.8433135969828891	0.945099647503623	0.9231500564771612	0.9587659579445411	0.35115114	0.2286	0.5072	-2.584930597325058	-10.864035850027262	-0.2154105583067858	-2.584930597325058	-10.864035850027262	-0.2154105583067858	-19.646498288920238	-29.63569386909147	-10.889685255499563	-19.646498288920238	-29.63569386909147	-10.889685255499563	-35.3934787512083	-64.93334436607624	-7.921589359532295	-35.3934787512083	-64.93334436607624	-7.921589359532295	11587.258	9673.626	14424.239	-698.6310161178625	-722.6942645406839	-657.8563673021642	7075.327086695104	87.8122998218359	21878.256420473732	11726.865	9066.754	15616.169	5.917157	1.0658082	88.339424	172.84032030894247	135.19617396575214	206.24444184766523	20700.470521404764	15604.843350703653	28254.167480214313	6.194937295326719	3.792620901627359	9.214110015931809	42.39440085907547	40.19019461545824	45.16211269446558	0.03206563374267	0.015335682938796846	0.04430906074509051	0.6439986784610856
grid@RealSR_x264_2000	0.6244506757623332	0.5044270174550973	0.6988476848941965	31361186.0	25109782.0	37672576.0	114.19863832096492	75.74675456901684	123.33250990529672	0.8248737643203807	0.7809183606278169	0.8854924955451074	0.8365092342774509	0.8099787188863913	0.8596981639831924	0.9487864900681755	0.9348487990006644	0.9590085121638342	0.15463112	0.1099	0.1988	-0.9702340340291369	-3.271650845074917	-0.15865413739872675	-0.9702340340291369	-3.271650845074917	-0.15865413739872675	-4.719630777319827	-10.378294313871802	-0.16895813759808542	-4.719630777319827	-10.378294313871802	-0.16895813759808542	-3.8476169673208713	-9.33875207069001	-0.03662099817003376	-3.8476169673208713	-9.33875207069001	-0.03662099817003376	8376.418	7131.2124	10729.934	-604.6706732633518	-627.1315651440294	-570.9693511914628	22171.26795969683	12311.918453271204	33707.33900799647	9446.845	6693.612	12027.073	0.67201877	0.3777511	1.2372473	122.49042295297974	110.70394730110283	135.95785719332437	20781.038837602406	13237.21435952444	27854.09061520408	2.789204779659705	1.6990617963704082	4.340579055691364	45.80013337474248	42.309668706797915	49.46972151973607	0.02777849972994802	0.011027265721298177	0.04016038423750817	6.37342419501107
grid@RealSR_x264_500	0.5793531910997406	0.4143523501973448	0.6723582925122463	28908504.0	21962332.0	36247490.0	114.68381761802931	76.03508114683098	123.13761624222407	0.7956660029746396	0.7054528971416945	0.8723587395503782	0.8279828879974238	0.7933070884400181	0.8514957121621873	0.9481134413457598	0.9276846059926591	0.9595027719133111	0.19915333	0.1332	0.29	-1.1400292752040797	-4.806977178358883	-0.13106274157819617	-1.1400292752040797	-4.806977178358883	-0.13106274157819617	-5.617281420282996	-11.926072388902567	-1.888184487153225	-5.617281420282996	-11.926072388902567	-1.888184487153225	-5.799755245776609	-13.504927591992534	-0.008669061872393937	-5.799755245776609	-13.504927591992534	-0.008669061872393937	8921.853	7161.2803	11370.75	-637.411427139698	-660.3218912015564	-615.9594142473999	18823.58566472744	8738.052757908938	34371.169721148566	9866.406	7174.591	13406.344	1.5664239	0.42094767	6.36271	130.98838124438944	114.28675138076422	142.45365519571996	20909.196526801563	13534.775949383129	27844.007398361322	4.729814446245772	3.05265683151449	7.110540713175332	43.859523708156416	40.421613649798076	47.33483312781241	0.026762539780833886	0.011439682799234822	0.039476259124304344	4.909351318211732
grid@RealSR_x265_2000	0.6234510250381247	0.5041596212377409	0.7000041327437285	31390330.0	25197954.0	37906460.0	114.26747894618175	76.0019124239869	123.47826687463788	0.8252968151903275	0.7818771638487992	0.8832895319052018	0.8362733858048306	0.8128805756507231	0.8595241566084402	0.9479351042074949	0.9300597583727054	0.9590698289210948	0.15417221	0.113	0.1878	-0.8554535202760022	-2.46759276723693	-0.18511528791215454	-0.8554535202760022	-2.46759276723693	-0.18511528791215454	-5.097302654483079	-10.013649871410667	-1.0096638880681228	-5.097302654483079	-10.013649871410667	-1.0096638880681228	-3.8740716135750244	-9.25048432235022	-0.041362966044373534	-3.8740716135750244	-9.25048432235022	-0.041362966044373534	8378.545	7046.5244	10736.225	-604.3258374487522	-629.8714154492169	-563.9689707776483	22503.60727377665	11903.748443242574	32553.270957002154	9457.146	6861.488	11953.487	0.6958824	0.37154537	1.3983461	122.36124874194724	109.68383403466578	135.43562237782925	20771.281880522984	13894.977509877444	26502.19605994945	2.600090846621004	1.462869986067311	3.929169442223639	45.98924730778118	42.234392674352776	50.04847159457894	0.027539339170786756	0.011465465173678743	0.039919628722454595	6.22967982304657
grid@RealSR_x265_500	0.5864874010306628	0.37348148148148147	0.6788321167883212	28873324.0	20310926.0	36203290.0	114.86433098242192	75.9646791734743	123.49382950112434	0.8021238972610135	0.7036290468042394	0.8753657317969836	0.8311798507602455	0.8068567984790417	0.8520030584492976	0.949809395216018	0.9349534194028443	0.9593443981553657	0.19288222	0.137	0.2777	-1.2204243414940723	-6.633311374945198	-0.16949359024511917	-1.2204243414940723	-6.633311374945198	-0.16949359024511917	-7.0148806991226955	-11.75306894131444	-3.313158248254605	-7.0148806991226955	-11.75306894131444	-3.313158248254605	-7.333246505631714	-15.346613506507707	-1.6402814135888952	-7.333246505631714	-15.346613506507707	-1.6402814135888952	8906.3545	7537.0566	11503.175	-633.8003621281631	-660.9160309751912	-598.480576125909	19131.974584883563	8845.217973571935	34441.099111381445	9882.429	7098.818	12426.238	1.64742	0.47337943	33.331387	131.7148261981701	115.852527935731	147.46507029522755	20775.63579696038	13331.102129981602	26928.24999883951	4.04807065913921	2.9491850428217603	5.891275568056656	44.54126749526298	41.12557916764769	48.11519220729174	0.026854252517343545	0.01284199501398956	0.040903056738755876	4.611872227559304
grid@only-codec_av1_40	0.6737092362708001	0.5614385614385614	0.7659598985941461	28507102.0	25057300.0	33662024.0	114.8483292896079	76.24124777604679	123.56584362764877	0.9413509383688523	0.9240237068021792	0.9613852154574434	0.9230316351518877	0.8797895691560649	0.9692169969312368	0.9554271969039899	0.9419920317516081	0.9655853444401703	0.0891289	0.0524	0.124	-0.4145276090676918	-2.325972277601219	-0.08154805950550656	-0.4145276090676918	-2.325972277601219	-0.08154805950550656	-2.145747129527538	-6.622230899824094	-0.06210288770881243	-2.145747129527538	-6.622230899824094	-0.06210288770881243	-3.0581141929700943	-8.527459397227172	-0.027034489519891007	-3.0581141929700943	-8.527459397227172	-0.027034489519891007	3351.9902	2512.1375	4304.943	-472.64998017136634	-500.22594894707333	-444.2848185567452	8125.714832239101	5440.741401684149	14781.358361125001	3609.3438	2684.7197	4793.7456	0.23333314	0.10187757	1.8257141	96.15020513575703	79.2673548455529	112.66512629132647	9711.683351158736	7609.591841879563	12911.914342962471	2.960529899301656	1.1520043808801717	4.15088578691217	45.62880825510053	41.66888950493682	48.65387670255912	0.01733688462594422	0.007639159323945606	0.028559167106509402	5.238342367378451
grid@only-codec_av1_60	0.55271336955508	0.36213166144200626	0.7176354221213708	26560498.0	22729610.0	31695122.0	115.50509475221776	77.02237759770698	124.3402210852837	0.8939068659570419	0.860188874355074	0.9387904388195042	0.8894537089476681	0.8462611421158112	0.9555253959823657	0.9512335426877965	0.9326074796095444	0.9630471251112319	0.1517322	0.0907	0.1969	-1.025487584824051	-7.403257347316404	-0.07775928622620139	-1.025487584824051	-7.403257347316404	-0.07775928622620139	-5.564781509795135	-8.460074776883314	-1.7236317719251606	-5.564781509795135	-8.460074776883314	-1.7236317719251606	-7.181688314821444	-14.981121316877575	-1.8048236560311646	-7.181688314821444	-14.981121316877575	-1.8048236560311646	5389.0957	4171.192	7252.855	-557.0827854387438	-588.080776764553	-520.6294267518884	6532.234485948265	3571.411765674745	11036.333902161532	5344.4463	3537.203	6861.3525	0.87475383	0.2784026	3.3041425	117.9046079103768	96.36271539558278	137.37589011767915	12731.857988979556	9227.004064158637	17473.64690040405	3.668898084041141	1.3705577345192808	4.93841316654499	44.92044007036104	40.92973940873743	48.04142645218938	0.022383262983746075	0.011477239975466852	0.033819593512119175	3.963936493821355
grid@only-codec_x264_2000	0.657006563038664	0.5359574204728308	0.775304211293669	28621636.0	25166828.0	33739010.0	114.79633586469012	76.88992178936938	123.3022999778657	0.9311744123913204	0.899183942086204	0.9561393155792739	0.8968932341470248	0.8537243248160133	0.9607496638427566	0.9551929331836116	0.9407932478296673	0.9651415695347609	0.10727001	0.0544	0.1518	-0.4434142757788927	-2.3347554715109364	-0.07479070478811015	-0.4434142757788927	-2.3347554715109364	-0.07479070478811015	-1.8969086019762382	-6.644290000537921	-0.08777279242607008	-1.8969086019762382	-6.644290000537921	-0.08777279242607008	-2.640791019280739	-7.528456193731481	-0.049426391450065645	-2.640791019280739	-7.528456193731481	-0.049426391450065645	3835.601	2714.634	4992.393	-490.06815303051246	-538.668729368988	-440.12952638967545	9510.481105746712	5159.459177084358	14940.945251221558	4151.7046	2972.1602	6079.664	0.25810766	0.090274945	1.3698599	100.41511021707815	79.30902684526815	117.35791423530905	10772.470887831387	7659.695033093681	14304.352764106456	3.0851756318292374	1.26914336209596	4.643257555224039	45.504162522572955	41.502463377907425	48.572960134156794	0.017571523909262296	0.00828462010447215	0.02783244404872306	5.159460562841453
